ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000123358	538.203036223771	-0.22801071975671	0.154064053186286	-1.47997352426534	0.138880312400497	0.242755340528836	NotSig
ENSG00000123395	560.822818989716	-0.778965001365246	0.208980460761822	-3.72745374627651	0.000193424044291187	0.00152317537296472	NotSig
ENSG00000167767	16.9219904651375	-0.213276250057429	0.422190162031378	-0.505166318966897	0.613442024471286	0.706371719071792	NotSig
ENSG00000170421	787.734468267416	0.849000969007184	0.242932121835327	3.49480736673713	0.000474404017209682	0.0031910088287491	NotSig
ENSG00000111057	406.29675837973	0.0210217021241796	0.264131454709498	0.0795880299349431	0.936564915743189	0.957004521002401	NotSig
ENSG00000063046	6161.34394999142	0.239572393036597	0.170502555083699	1.40509561817999	0.159992846935303	0.267812126994501	NotSig
ENSG00000111077	222.504058944038	-0.414163801707293	0.195722393370828	-2.11607774958379	0.0343381955357739	0.0887646452469249	NotSig
ENSG00000167778	293.507349818857	-0.0194283138482858	0.251368937226243	-0.077290034570976	0.938392818453692	0.958270974457449	NotSig
ENSG00000167779	123.214424276335	-0.212730604517794	0.367568611248309	-0.57875073661849	0.562757375974491	0.664990271319639	NotSig
ENSG00000139631	426.437501930982	0.0632728565860953	0.173273641572875	0.365161463750296	0.714990882434812	0.791463961181522	NotSig
ENSG00000139651	85.2089876169784	0.996738627824291	0.497012011629851	2.00546184901183	0.0449136953879291	0.107749536362854	NotSig
ENSG00000139626	8.80933562351795	0.436781131169019	0.447502021313883	0.976042811799179	0.32904324922714	0.451341147269163	NotSig
ENSG00000172819	100.962801324979	0.0875598450243849	0.23318880967694	0.375489051750341	0.707296787249393	0.785200698215276	NotSig
ENSG00000182544	352.907207788992	-0.0970746886016528	0.176383367478727	-0.550361918979467	0.582071162506767	0.68160230815315	NotSig
ENSG00000135476	520.825786025232	0.883411921241273	0.125921886191156	7.01555502353424	2.2903790655754e-12	1.10412846072393e-10	NotSig
ENSG00000123349	3366.92397206116	-0.693645736043441	0.314109036367743	-2.20829602377741	0.0272236443343907	0.0748101458317074	NotSig
ENSG00000139637	921.418320572601	-0.469325657505232	0.268410527681809	-1.74853669697189	0.0803711369354428	0.164364919311878	NotSig
ENSG00000094914	1080.75431468239	-0.239865536845206	0.18532003842058	-1.29433135719968	0.195550989673541	0.309749216781857	NotSig
ENSG00000185591	361.942698327588	0.872114523124557	0.540489194706975	1.61356513999761	0.106621783310787	0.201047636955684	NotSig
ENSG00000205352	603.741423120933	-0.223168412296138	0.141634412095281	-1.57566518612728	0.115102984670367	0.21226050589458	NotSig
ENSG00000197111	10101.5667614619	-0.202485683124682	0.154613621439167	-1.30962383029332	0.190323122722194	0.303568280745946	NotSig
ENSG00000139625	617.146523492655	-0.347882917678183	0.112980821479419	-3.07913248569852	0.0020760433697295	0.0105416205687746	NotSig
ENSG00000139546	645.833514334434	0.0017010999102902	0.186058983490645	0.00914279911873069	0.992705203370402	0.995700716243983	NotSig
ENSG00000139574	31.9432114201972	-0.457162070273759	0.266270724348056	-1.71690699904425	0.0859961658772233	0.172145036324369	NotSig
ENSG00000170653	33.8625110641854	0.307905315767395	0.310655101586555	0.99114842857846	0.321613108397798	0.444268084038998	NotSig
ENSG00000135390	5058.67455646255	-0.637065512576218	0.304450149097405	-2.09251174441829	0.0363927622717979	0.0924646205085295	NotSig
ENSG00000012822	925.680992816537	0.364076123240882	0.225619341715597	1.61367425537397	0.106598100956998	0.20102884693409	NotSig
ENSG00000123388	13.4778892725614	0.574869472054486	0.366641198964394	1.56793473749881	0.116896363845042	0.214756952757815	NotSig
ENSG00000180818	72.0419296021061	-0.811291974332792	0.295077822117305	-2.7494169792614	0.00597013844541463	0.0240099832375278	NotSig
ENSG00000197757	68.8234664344316	-0.3495882059351	0.225231996533702	-1.5521249703205	0.120632324282029	0.219856574101869	NotSig
ENSG00000180806	25.4183419880288	-0.861348624881928	0.35350060641239	-2.43662559344265	0.0148250202656626	0.0476344380603565	NotSig
ENSG00000037965	23.7192678401494	-0.0541551452753776	0.295213559016163	-0.183443963264616	0.854449683389781	0.899436870426464	NotSig
