ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000136059	102.525262304207	-1.54004828988871	0.175124799408533	-8.79400459038392	1.44321675991712e-18	6.02573835230351e-17	Down
ENSG00000187091	617.167093529441	0.409416164466334	0.158257338770996	2.58702798647949	0.00968077289642833	0.0209745308688878	NotSig
ENSG00000008226	39.7176183771637	0.570332888076537	0.243635738720052	2.34092457482961	0.0192360527900227	0.037220009722443	NotSig
ENSG00000060971	857.877149915422	-0.765600965390232	0.180485291674517	-4.24190225301517	2.216332223639e-05	0.000118196320005202	NotSig
ENSG00000172936	199.823507703053	0.457998293731856	0.164786513885373	2.77934330263485	0.00544689259059462	0.0129626844617025	NotSig
ENSG00000172939	469.876264208619	0.975382559218367	0.417102935428053	2.33846965909597	0.0193628978303494	0.0374209768829976	NotSig
ENSG00000093217	51.3912963774574	0.747013664306828	0.22383172938515	3.33738950397614	0.000845693408123995	0.00272028904654459	NotSig
ENSG00000114739	95.1255972374757	1.98578648507277	0.445232964494772	4.46010660357582	8.19188959020688e-06	4.94041736397045e-05	Up
ENSG00000157036	159.916348072353	-0.0591808973920036	0.154284914431046	-0.383581879085483	0.701288372878239	0.755578672587163	NotSig
ENSG00000183873	88.9448770746219	-2.08038166622417	0.353819191111177	-5.8797875256305	4.10793447870017e-09	4.80461131567047e-08	Down
ENSG00000168356	24.6610774447107	-0.159302254128664	0.254072861362272	-0.626994371907833	0.530662924383237	0.601273013517577	NotSig
ENSG00000114742	320.26698161067	0.657252781399879	0.185688357606393	3.53954760477267	0.000400813473464145	0.00144856262727917	NotSig
ENSG00000114745	384.446403806017	0.0582848274711358	0.209297410424162	0.278478493130975	0.780645072342003	0.823817493711532	NotSig
ENSG00000168026	83.3390969855368	0.144798608856787	0.16400744042416	0.882878291876917	0.377302033607695	0.452780977933244	NotSig
ENSG00000144655	115.110133818681	-0.0462488939756433	0.25509444003937	-0.181301066258071	0.856131269145181	0.887250106026633	NotSig
ENSG00000168334	1436.67808757375	0.35261579850479	0.254678633881872	1.38455194740971	0.166189513417693	0.228965621804671	NotSig
ENSG00000168329	10.1739918438318	-0.19846228592885	0.568923224120735	-0.348838432875668	0.727210608379103	0.778254281621645	NotSig
ENSG00000144659	419.951112294702	-0.199794448549463	0.145376338171417	-1.37432577448663	0.169340568055324	0.232476442608971	NotSig
ENSG00000168028	19381.9060100593	-0.61625980661787	0.290547150258353	-2.12103201174025	0.0339191086133914	0.0598032407037116	NotSig
ENSG00000170011	8.53501675215577	-1.062021975472	0.543774689375853	-1.95305518300418	0.0508130567078683	0.0837267085736237	NotSig
ENSG00000114784	828.084781822572	-0.708482825870878	0.227300117762393	-3.11694878491654	0.00182733314394694	0.00518033479632857	NotSig
ENSG00000168032	11.8547270632183	0.306867585645179	0.47181615067756	0.650396526707481	0.515436120291165	0.587472106304793	NotSig
ENSG00000188846	14713.5626745018	-1.00946050831632	0.27978201550015	-3.60802500658151	0.000308536758039725	0.00116416225259325	Down
ENSG00000177873	30.8966525252512	0.422829199918776	0.247269485169192	1.70999344957369	0.0872670843483282	0.132652123340395	NotSig
ENSG00000177842	89.343528514921	0.746032171481437	0.162897605890642	4.57976142376379	4.65506615398279e-06	2.99240302522438e-05	NotSig
ENSG00000172888	196.218800849644	0.379938224180083	0.150015893067204	2.53265315035574	0.0113202905965682	0.0239426841813692	NotSig
ENSG00000168036	7073.20818369364	0.580369913903866	0.155304167213969	3.73698867400169	0.000186237309171147	0.000754995232614983	NotSig
ENSG00000168038	78.3325347646426	-0.209898640888752	0.174522254788046	-1.2027041545141	0.229090825655668	0.29922692067592	NotSig
ENSG00000182606	1126.18064385655	0.429388734299603	0.37029013166062	1.15960080376419	0.246211373599186	0.31773755548574	NotSig
ENSG00000093183	233.400167073536	0.0558066623902179	0.111130405576675	0.502172759116891	0.615546003086415	0.68025236974824	NotSig
ENSG00000008324	180.775608881764	-0.386686726922759	0.259485514871958	-1.49020544408257	0.13617022537896	0.193056164425574	NotSig
ENSG00000114857	1747.46193312405	0.31164939633605	0.100471684410632	3.10186295934211	0.00192306961115041	0.00541140267884202	NotSig
ENSG00000114853	492.15814637323	-0.12645350091649	0.286388818896102	-0.441544824982728	0.658818617913749	0.718858375811629	NotSig
ENSG00000157119	2380.8381418653	-1.2330399849265	0.1382990760892	-8.91574998036293	4.84525636795412e-19	2.11961886783187e-17	Down
ENSG00000010282	358.756483905811	-1.35547003424831	0.180667809567565	-7.50255420427508	6.25861197696779e-14	1.48174407952283e-12	Down
ENSG00000181061	122.513126531632	-0.474938771876667	0.296428601493513	-1.60220292334733	0.109110743844757	0.160158047981262	NotSig
ENSG00000144647	327.68501301131	-0.00425424728827537	0.117026675336047	-0.0363527997019407	0.971001049661191	0.978075495414444	NotSig
ENSG00000163788	158.556404850001	0.16509412159573	0.20538292689371	0.803835664885473	0.421491889314614	0.496261238684475	NotSig
ENSG00000160746	435.274254524181	-0.439406786478664	0.10752650581499	-4.08649740032199	4.37934390797432e-05	0.000214145094999545	NotSig
ENSG00000011198	98.2031034857758	0.0733219125537362	0.191776359434979	0.382330297486932	0.7022163844648	0.756356101303223	NotSig
ENSG00000179152	158.105300318413	0.603130090818866	0.15340860984371	3.93152699469296	8.44080160883758e-05	0.000381554434230459	NotSig
ENSG00000185219	284.578883575292	1.50595177064682	0.591139070214259	2.54754227309148	0.0108484708490257	0.0230947618089005	Up
ENSG00000178917	92.2549158779042	0.881910880688959	0.237504257077389	3.71324241317323	0.000204620718805657	0.000819545404235283	NotSig
ENSG00000196345	133.633457593137	0.366385817697722	0.160369610608845	2.28463370526831	0.0223343148639616	0.0420922562154522	NotSig
ENSG00000144792	39.5130311705642	0.994952846487628	0.287511568027285	3.4605663115204	0.000539040455230184	0.00186400138541726	NotSig
ENSG00000186448	277.020164848427	0.660244992751872	0.179999658929813	3.6680346878286	0.000244422029670732	0.000952659409825691	NotSig
ENSG00000169981	116.311128533516	0.336883256497002	0.167422554146373	2.01217367764246	0.0442016321977916	0.0743543296440123	NotSig
ENSG00000196653	36.3689056044474	-0.324313140335025	0.21634757116722	-1.49903758376079	0.133863882208018	0.190352725961431	NotSig
ENSG00000186446	12.3578923146396	1.77848525895414	0.489951892607872	3.62991813234515	0.000283511125914976	0.00108453551299503	Up
ENSG00000163807	148.423708081573	0.318364311284108	0.169392925194385	1.87944278616579	0.0601840587843405	0.0966254800048762	NotSig
ENSG00000163808	308.348050730231	1.24094788213013	0.125915539387812	9.85539900923657	6.49581673367264e-23	4.44842029121367e-21	Up
ENSG00000169964	139.773596703735	-0.627974047701708	0.217717164476033	-2.88435709335557	0.00392213727112302	0.00980701615906976	NotSig
ENSG00000163812	334.02138487498	0.699520804851229	0.142686976968703	4.90248528430638	9.46317061514335e-07	7.14491320787871e-06	NotSig
ENSG00000075914	659.306494961624	-0.219592074009507	0.208361056213258	-1.05390171273059	0.291927918684799	0.36688136937876	NotSig
ENSG00000163815	20.8410853073894	0.726906275167122	0.453680599343853	1.60224236217821	0.10910202574902	0.160158047981262	NotSig
ENSG00000249992	332.104209814352	-0.960027230577384	0.313562102992497	-3.0616813110236	0.00220097649077223	0.00606033902221492	NotSig
ENSG00000011376	415.970451145549	1.00192970001135	0.304661513329611	3.28866514533253	0.00100663708939777	0.00315286739583764	Up
ENSG00000144791	257.242344073696	1.30876279613306	0.446690685255706	2.92990841164253	0.00339061923586453	0.00868608521119185	Up
ENSG00000211456	334.714197462167	0.562218798154338	0.179420578373942	3.13352461155589	0.00172720433081613	0.00494281965790089	NotSig
ENSG00000163818	75.9318968440404	0.52498499068533	0.242367319129924	2.1660716988164	0.0303057084611142	0.0544343862602805	NotSig
ENSG00000163820	300.728367204744	0.333671004003603	0.713897706367438	0.467393298826296	0.640218516103574	0.701960373597028	NotSig
ENSG00000163823	12.7286308745223	3.91097693223884	0.793547499467765	4.92847237860612	8.28750481057787e-07	6.32569703119889e-06	Up
ENSG00000163827	16.764873284346	-0.727423618109318	0.319720109649638	-2.27518881720157	0.022894605420461	0.0429383724644044	NotSig
